k,xzero,xt,ComponentA,ComponentB,Fatigue
1.0654224907,0.6800507295,0.0614557395,0.93854072,0.0654800992,0.61859499
0.4030122293,0.080464869,0.0,1.0,0.0,0.080464869
1.4008462243,0.8555094399,0.286145772,0.713854228,0.4008462243,0.7953294964
0.2637441793,0.3845791785,0.0,1.0,0.0,0.3845791785
0.940079633,0.4996994915,9.97687e-05,0.9998938608,9.97793e-05,0.4995997228
1.2536947475,0.5799506319,0.2023576696,0.7976423304,0.2536947475,0.3775929623
1.4668351824,0.8539732484,0.3182601481,0.6817398519,0.4668351824,0.8063960788
0.8562984412,0.3598607483,1.69e-08,0.9999999803,1.69e-08,0.3598607315
1.1309600927,0.1471197418,0.1157955219,0.8842044752,0.1309601175,0.0313242198
1.0907144322,0.9474573033,0.0831659761,0.9168343991,0.0907099212,0.922027471
1.7653721668,0.0473700618,0.4335472039,0.5664527961,0.7653721668,0.3861771421
1.5723102117,0.4719699338,0.3639931913,0.6360068087,0.5723102117,0.1079767425
2.227494512,0.5716299335,0.5510651117,0.4489348883,1.227494512,0.0349417849
2.3786772669,0.4736058043,0.579598286,0.420401714,1.3786772669,0.1503435644
0.9775045729,0.5528793558,0.0022955676,0.9976460632,0.002300984,0.5505837882
0.2708249737,0.6879205552,0.0,1.0,0.0,0.6879205552
0.6970840168,0.9730087641,0.0,1.0,0.0,0.9730087641
1.3520623296,0.3544663262,0.260389127,0.739610873,0.3520623296,0.0940771992
2.7443351714,0.2791826239,0.6356130219,0.3643869781,1.7443351714,0.7091737298
0.5482377967,0.7934394286,0.0,1.0,0.0,0.7934394286
1.4963459692,0.9066948002,0.3317053539,0.6682946461,0.4963459692,0.9852203929
1.8966378067,0.1761399908,0.472751204,0.527248796,0.8966378067,0.2966112133
2.1496226945,0.3097607159,0.5348020829,0.4651979171,1.1496226945,0.2253552413
2.4464125416,0.9468104785,0.5912381976,0.4087618024,1.4464125416,1.3624905127
2.0340134055,0.2182956556,0.5083611557,0.4916388443,1.0340134055,0.2902370948
2.4602445133,0.3225030048,0.5935363357,0.4064636643,1.4602445133,0.3402701941
2.3388139146,0.8080937617,0.5724328499,0.4275671501,1.3388139146,0.6810189716
2.8170374076,0.4348499543,0.6450171384,0.3549828614,1.8170374079,0.7452429369
2.4651231826,0.5243998947,0.5943407587,0.4056592413,1.4651231826,0.149487985
2.7730332318,0.3949038479,0.6393840548,0.3606159452,1.7730332318,0.4559024221
0.6105460906,0.558402594,0.0,1.0,0.0,0.558402594
0.4362536453,0.3543929834,0.0,1.0,0.0,0.3543929834
2.7004904221,0.0292223429,0.6296968907,0.3703031093,1.7004904221,0.7878450764
2.0849178037,0.9101568712,0.5203647845,0.4796352155,1.0849178037,1.0907831569
2.7265251745,0.4017685712,0.6332328015,0.3667671985,1.7265251745,0.3983886102
0.0523389764,0.3664275193,0.0,1.0,0.0,0.3664275193
2.8799855947,0.7756429378,0.6527762608,0.3472242088,1.8799848753,1.5213176025
2.8171735214,0.3767733989,0.6450342897,0.3549657102,1.8171735215,0.4526736125
2.3939688369,0.2490733856,0.5822836185,0.4177163815,1.3939688369,0.3657661834
0.2579693188,0.0489727781,0.0,1.0,0.0,0.0489727781
0.5381078426,0.4240667506,0.0,1.0,0.0,0.4240667506
1.7750168347,0.7342192451,0.4366250615,0.5633749385,0.7750168347,0.4780859609
0.2276955468,0.3318816228,0.0,1.0,0.0,0.3318816228
1.8030437122,0.6287900963,0.445382276,0.554617724,0.8030437122,0.2324642876
2.5903028402,0.7024044195,0.6139447541,0.3860552459,1.5903028402,0.38285725
2.4427811096,0.2992533535,0.5906305333,0.4093694667,1.4427811096,0.3647796789
2.7689611766,0.5876234204,0.6388537303,0.3611462697,1.7689611766,0.3404743717
2.0345391543,0.3912685137,0.5084882009,0.4915117991,1.0345391543,0.1172433276
2.9560568374,0.7878044823,0.6623503089,0.3389580333,1.9540776254,3.2204674932
0.7745430069,0.6529079209,0.0,1.0,0.0,0.6529079209
1.6631877991,0.4029043136,0.3987449881,0.6012550119,0.6631877991,0.0041593255
2.0868838986,0.1613348696,0.5208166584,0.4791833416,1.0868838986,0.3610688125
2.4425130811,0.4624061392,0.5905856113,0.4094143887,1.4425130811,0.1896315719
0.8066242059,0.7906284863,0.0,0.9999999999,0.0,0.7906284863
1.0703517009,0.0568679428,0.0657206205,0.9342799113,0.0703436087,0.0088526777
1.6510741267,0.5786740977,0.3943336742,0.6056663258,0.6510741267,0.1843404235
2.6349412619,0.8139209486,0.6204848987,0.3795151013,1.6349412619,0.7000374405
2.4403257227,0.154879785,0.5902186373,0.4097813627,1.4403257227,0.500365108
1.0271029967,0.4699196853,0.0279341554,0.9720200904,0.028738249,0.4419855299
1.7318625497,0.9160753066,0.4225869714,0.5774130286,0.7318625497,1.0723664535
0.16071721,0.5159094188,0.0,1.0,0.0,0.5159094188
0.175315097,0.4142528684,0.0,1.0,0.0,0.4142528684
2.4294698253,0.1897587117,0.5883875611,0.4116124389,1.4294698253,0.4255951738
2.4345955237,0.8073969964,0.5892541532,0.4107458468,1.4345955237,0.662764935
1.6100366326,0.8706470936,0.3788961196,0.6211038804,0.6100366326,0.886896205
0.2799537887,0.4095989767,0.0,1.0,0.0,0.4095989767
2.4799585767,0.5245459142,0.5967674584,0.4032325416,1.4799585767,0.1592129362
0.7128376754,0.204279409,0.0,1.0,0.0,0.204279409
2.9899243891,0.978033404,0.6774914132,0.3470015913,1.9524158682,6.8846664328
0.7616217132,0.2992435028,0.0,1.0,0.0,0.2992435028
1.4050384515,0.6085422611,0.288275706,0.711724294,0.4050384515,0.3202665551
1.2060407481,0.6300201822,0.1708406191,0.8291593809,0.2060407481,0.4591795631
0.9603350652,0.6233833142,0.0005944323,0.9993806321,0.0005948007,0.6227888819
0.0796662134,0.395196269,0.0,1.0,0.0,0.395196269
1.0498633422,0.4447812796,0.0477194333,0.9522687309,0.0501113097,0.3970618463
1.1723997248,0.763070302,0.1470485889,0.852951411,0.1723997253,0.616021713
2.6572931672,0.0178346412,0.6236772019,0.3763227981,1.6572931672,0.8399616676
1.7716666883,0.0846125567,0.4355597435,0.5644402565,0.7716666883,0.3509471868
1.8936253475,0.4031941368,0.4719124344,0.5280875656,0.8936253475,0.0687182975
2.2419720667,0.1352404076,0.5539641127,0.4460358873,1.2419720667,0.4207830451
1.2715748656,0.0254618505,0.2135736345,0.7864263655,0.2715748656,0.188111784
0.7357658423,0.2396799512,0.0,1.0,0.0,0.2396799512
0.9239669034,0.0564522378,1.17922e-05,0.9999872372,1.17924e-05,0.0564404455
1.2046273951,0.0418434133,0.1698677914,0.8301322087,0.204627395,0.1280243781
0.0974087605,0.9097109191,0.0,1.0,0.0,0.9097109191
0.6367325489,0.1948177434,0.0,1.0,0.0,0.1948177434
0.1016071946,0.35241593,0.0,1.0,0.0,0.35241593
0.630661877,0.0386381276,0.0,1.0,0.0,0.0386381276
2.9219239041,0.895647552,0.6577414186,0.3422203906,1.9219819643,2.3405851681
2.0456923333,0.245753911,0.5111679387,0.4888320613,1.0456923333,0.265455343
0.0427775346,0.1938151581,0.0,1.0,0.0,0.1938151581
1.4939740623,0.6358704108,0.3306443363,0.6693556637,0.4939740623,0.3052260745
0.0620761733,0.9454383341,0.0,1.0,0.0,0.9454383341
0.7598385433,0.614976704,0.0,1.0,0.0,0.614976704
0.0006865409,0.3309082972,0.0,1.0,0.0,0.3309082972
1.3330902591,0.2155142808,0.2498632458,0.7501367542,0.3330902591,0.034348965
1.5372907871,0.6801659019,0.3495049808,0.6504950192,0.5372907871,0.3608256452
2.1609433802,0.5103006435,0.5372391479,0.4627608521,1.1609433802,0.0335733705
1.0889816404,0.1329215663,0.0817135633,0.9182861739,0.0889848564,0.051208003
2.8315769321,0.5911431448,0.6468398969,0.3531601021,1.8315769337,0.5161326786
1.1159370215,0.2363176336,0.1038923143,0.8961076553,0.1159373137,0.1324253193
0.3263618166,0.7954267207,0.0,1.0,0.0,0.7954267207
0.2031325706,0.0770652609,0.0,1.0,0.0,0.0770652609
1.6416077886,0.9754955249,0.3908410968,0.6091589032,0.6416077886,1.2878546174
0.7992863256,0.5307922471,0.0,1.0,0.0,0.530792247
0.4456727983,0.9558046247,0.0,1.0,0.0,0.9558046247
1.0746987593,0.1735596501,0.0695231095,0.930475565,0.074717824,0.1040365406
1.1688511736,0.124919969,0.144459087,0.855540913,0.1688511733,0.019539118
2.670748896,0.6986806915,0.625573186,0.374426814,1.670748896,0.4018627741
2.9257176787,0.2132924769,0.6582338166,0.3418292081,1.9256219213,2.209817358
1.3514354811,0.0511046303,0.2600460666,0.7399539334,0.3514354811,0.2089414363
1.2239030361,0.5640847727,0.1829418095,0.8170581905,0.2239030361,0.3811429632
0.1596077268,0.9667101314,0.0,1.0,0.0,0.9667101314
0.8635529216,0.7756542881,3.4e-08,0.9999999606,3.4e-08,0.7756542541
1.1412152047,0.1317325312,0.1237410843,0.8762589154,0.1412152072,0.0079914469
2.7826286512,0.5631610922,0.6406275772,0.3593724227,1.7826286512,0.4991212233
0.855027907,0.5362232604,1.5e-08,0.9999999824,1.5e-08,0.5362232454
0.7661414986,0.0911981483,0.0,1.0,0.0,0.0911981483
0.0024330086,0.2416970642,0.0,1.0,0.0,0.2416970642
2.0799064185,0.7966034705,0.5192091379,0.4807908621,1.0799064185,0.6421147364
1.8505356366,0.8528184563,0.4596159186,0.5403840814,0.8505356366,0.8478791033
0.8566061126,0.7950854894,1.52e-08,0.9999999823,1.52e-08,0.7950854742
2.5121915654,0.1906046402,0.601941184,0.398058816,1.5121915654,0.4229371998
2.8597972909,0.3694725923,0.6503248611,0.3496751277,1.8597973081,0.5122550304
0.1505852212,0.0956915126,0.0,1.0,0.0,0.0956915126
2.3838864085,0.4555714491,0.5805169255,0.4194830745,1.3838864085,0.1606011715
2.1457423418,0.8750897577,0.5339608207,0.4660391793,1.1457423418,0.9454434043
1.8049228388,0.1487933485,0.4459596951,0.5540403049,0.8049228388,0.2971663466
0.8120285897,0.9302076041,0.0,0.9999999999,0.0,0.9302076041
2.0368970393,0.040927869,0.5090571685,0.4909428315,1.0368970393,0.4681503842
1.5292395921,0.2765605659,0.3460802315,0.6539197685,0.5292395921,0.0695196656
1.5868425262,0.4594318541,0.3698177459,0.6301822541,0.5868425262,0.0896141082
2.4241282313,0.8910661665,0.5874805684,0.4125194316,1.4241282313,1.038613336
2.6101319784,0.8410241012,0.6168776107,0.3831223893,1.6101319784,0.8286030539
2.8138092567,0.5315000789,0.6446098833,0.3553901166,1.8138092569,0.7344760058
1.4700636549,0.2991300872,0.3197573475,0.6802426525,0.4700636549,0.0206272603
0.4128220714,0.1901703805,0.0,1.0,0.0,0.1901703805
2.9709494086,0.2116943245,0.6659682552,0.3392519964,1.9630488904,4.1268984274
1.7775504102,0.9561680468,0.4374280503,0.5625719497,0.7775504102,1.2445992868
0.4980400814,0.7047136348,0.0,1.0,0.0,0.7047136348
1.2973307726,0.1521390446,0.2291865566,0.7708134434,0.2973307726,0.0770475121
1.9123222088,0.599711904,0.4770755705,0.5229244295,0.9123222088,0.1586527588
2.3216272661,0.0487728252,0.5692676363,0.4307323637,1.3216272661,0.5301305265
2.4986647291,0.193690549,0.5997862425,0.4002137575,1.4986647291,0.416276204
1.9531618432,0.4653278745,0.488009658,0.511990342,0.9531618432,0.0226817836
1.3248252895,0.1279416166,0.2451834911,0.7548165089,0.3248252895,0.1172418745
1.1635718467,0.8095122988,0.1405773506,0.8594226493,0.1635718476,0.6689349483
2.9300076057,0.3618309516,0.6586903296,0.3412813894,1.930050539,0.813674987
1.8630320837,0.1442541658,0.4632405911,0.5367594089,0.8630320837,0.3189864253
2.2309517189,0.2529907093,0.5517608061,0.4482391939,1.2309517189,0.3030805322
1.3498149548,0.6119253204,0.2591577116,0.7408422884,0.3498149548,0.3527676088
1.8829770036,0.3144568592,0.4689260686,0.5310739314,0.8829770036,0.1544692094
1.2440587201,0.0879639632,0.1961794216,0.8038205784,0.2440587201,0.1082154584
2.0750000212,0.3341449634,0.5180722941,0.4819277059,1.0750000212,0.1842866734
1.2575521964,0.1968010221,0.2048043788,0.7951956212,0.2575521964,0.0080033567
0.430632551,0.8484276092,0.0,1.0,0.0,0.8484276092
1.2437807504,0.5219762747,0.1959997775,0.8040002225,0.2437807504,0.3259764971
1.6666701087,0.1116006262,0.4000012391,0.5999987609,0.6666701087,0.288400613
1.4745485837,0.9456906423,0.3218263467,0.6781736533,0.4745485837,1.1160517969
2.7102715249,0.3738283328,0.6310332781,0.3689667219,1.7102715249,0.2807391835
2.1265893267,0.5852059577,0.5297634633,0.4702365367,1.1265893267,0.0855960274
1.3011215973,0.4717886126,0.2314323257,0.7685676743,0.3011215973,0.2403562868
1.6796671972,0.8678268067,0.4046439666,0.5953560334,0.6796671972,0.8871435613
2.2790390976,0.5330439896,0.561218585,0.438781415,1.2790390976,0.0451783742
1.3054164841,0.8177547994,0.2339609526,0.7660390474,0.3054164841,0.662618387
1.6078953462,0.9220048457,0.3780689755,0.6219310245,0.6078953462,1.0688201695
0.3469824593,0.7419086134,0.0,1.0,0.0,0.7419086134
0.5178800747,0.6848328274,0.0,1.0,0.0,0.6848328274
0.5769471239,0.9389539627,0.0,1.0,0.0,0.9389539627
0.2209946064,0.6919478045,0.0,1.0,0.0,0.6919478045
1.9509946554,0.0587260712,0.4874409331,0.5125590669,0.9509946554,0.4287148619
0.3748114626,0.2938604649,0.0,1.0,0.0,0.2938604649
1.1758107912,0.9377470018,0.1495230282,0.8504769721,0.1758107898,0.9499880942
0.3546915228,0.4367471441,0.0,1.0,0.0,0.4367471441
2.2145401241,0.6984204748,0.5484389788,0.4515610212,1.2145401241,0.3208869949
1.5934624606,0.6291080182,0.3724357964,0.6275642036,0.5934624606,0.2579350547
1.8355017379,0.5417484081,0.4551898376,0.5448101624,0.8355017379,0.0865585706
0.4170202754,0.0741778606,0.0,1.0,0.0,0.0741778606
0.198136952,0.090453608,0.0,1.0,0.0,0.090453608
1.3008002615,0.9579190642,0.231242467,0.768757533,0.3008002615,1.0842906741
2.9685342245,0.9522973135,0.6627320183,0.336452682,1.9697629231,1.8895817805
1.0668654658,0.9485396577,0.0626610212,0.9373399582,0.0668498347,0.9070486304
1.4009159419,0.6627360046,0.2861812975,0.7138187025,0.4009159419,0.3765547071
2.0056115003,0.4188177576,0.50139895,0.49860105,1.0056115003,0.0825840006
0.2507514547,0.0198273989,0.0,1.0,0.0,0.0198273989
1.5116502768,0.812519699,0.3384713281,0.6615286719,0.5116502768,0.6904473071
0.1947729636,0.7560037758,0.0,1.0,0.0,0.7560037758
0.7401433197,0.1558371764,0.0,1.0,0.0,0.1558371764
0.4118034407,0.1117234146,0.0,1.0,0.0,0.1117234146
0.1116006956,0.3036831193,0.0,1.0,0.0,0.3036831193
2.6920684223,0.5033663302,0.6285384161,0.3714615839,1.6920684223,0.4303808121
0.0436235568,0.890860903,0.0,1.0,0.0,0.890860903
0.9641273686,0.2088683601,0.0007767286,0.9991937213,0.0007773553,0.2080916316
2.9091223393,0.2084842501,0.6562589464,0.3437520418,1.9091055952,1.8887501569
1.5191692916,0.3023137239,0.3417455148,0.6582544852,0.5191692916,0.0394317909
1.5423937902,0.7237498698,0.3516571407,0.6483428593,0.5423937902,0.458646934
2.6089600376,0.8141757819,0.6167055127,0.3832944873,1.6089600376,0.6756982626
0.8253792105,0.2548317378,4e-10,0.9999999995,4e-10,0.2548317373
2.3457062856,0.4892990556,0.5736891672,0.4263108328,1.3457062856,0.1234775482
2.1865983353,0.3723458501,0.5426686356,0.4573313644,1.1865983353,0.1795300386
1.2906038831,0.164816305,0.2251689205,0.7748310795,0.2906038831,0.0603526155
0.1229180317,0.9812530022,0.0,1.0,0.0,0.9812530022
2.3095516165,0.1443614023,0.5670155225,0.4329844775,1.3095516165,0.4474633783
1.7861714042,0.1954531912,0.4401433157,0.5598566843,0.7861714042,0.2446901245
0.7791364455,0.4171461773,0.0,1.0,0.0,0.4171461773
0.7843044357,0.7308573472,0.0,1.0,0.0,0.7308573472
2.756160017,0.1905099761,0.6371763636,0.3628236364,1.756160017,0.7582450733
2.9593626525,0.5072229165,0.661246297,0.3370341473,1.9619563844,3.0823894023
0.0916612363,0.7236291816,0.0,1.0,0.0,0.7236291816
1.6939621473,0.372372188,0.4096680368,0.5903319632,0.6939621473,0.0372958488
0.7644071842,0.2445533795,0.0,1.0,0.0,0.2445533795
1.1138285374,0.4675290823,0.1021961041,0.8978038498,0.1138289885,0.3653329782
0.382057492,0.7738911653,0.0,1.0,0.0,0.7738911653
0.403311083,0.5623019445,0.0,1.0,0.0,0.5623019445
1.7770669169,0.538237543,0.4372749892,0.5627250108,0.7770669169,0.1009625538
0.9671516403,0.7043924716,0.0010253559,0.9989386925,0.0010264453,0.7033671157
1.5920637731,0.0242230568,0.3718844578,0.6281155422,0.5920637731,0.347661401
1.7139775283,0.8020734501,0.416561779,0.583438221,0.7139775283,0.6744417738
2.0282238325,0.6338944441,0.5069577706,0.4930422294,1.0282238325,0.1995473709
2.9676743348,0.3690185236,0.6620248277,0.3359227763,1.9707649332,1.9102766015
0.2120242145,0.0295869997,0.0,1.0,0.0,0.0295869997
2.7504284536,0.5759985355,0.6364202826,0.3635797174,1.7504284536,0.3558132871
2.3583861765,0.4958286553,0.5759812324,0.4240187676,1.3583861765,0.1236354343
2.0380549484,0.6687969051,0.5093360948,0.4906639052,1.0380549484,0.2755191205
2.4347190533,0.2483534091,0.5892749931,0.4107250069,1.4347190533,0.3931849183
2.7633476953,0.238687339,0.6381200955,0.3618799045,1.7633476953,0.8661187348
2.8206683095,0.1718612328,0.6454740899,0.3545259104,1.820668309,0.8460633682
2.5659371116,0.1886543753,0.6102788352,0.3897211648,1.5659371116,0.4294455006
0.1745221459,0.2018031408,0.0,1.0,0.0,0.2018031408
1.9455532942,0.2065535046,0.486007398,0.513992602,0.9455532942,0.2794538935
2.3332512294,0.4704998544,0.5714134906,0.4285865094,1.3332512294,0.1311196767
1.3249428409,0.7297142253,0.2452504598,0.7547495402,0.3249428409,0.4844637656
2.0163487528,0.537566437,0.5040540489,0.4959459511,1.0163487528,0.0391982656
1.3705334303,0.6462511316,0.2703570903,0.7296429097,0.3705334303,0.3758940413
2.6503618331,0.198263058,0.6226930272,0.3773069728,1.6503618331,0.5638751016
2.7057257046,0.8895177793,0.6304133866,0.3695866134,1.7057257046,1.3027223478
0.5468700903,0.9541840748,0.0,1.0,0.0,0.9541840748
0.1852279269,0.3199247726,0.0,1.0,0.0,0.3199247726
2.1763579949,0.7474335456,0.5405167705,0.4594832295,1.1763579949,0.4711622847
1.4615934367,0.8874074814,0.315815209,0.684184791,0.4615934367,0.9111511778
1.7997799956,0.7167507227,0.4443765336,0.5556234664,0.7997799956,0.4303477393
1.05283688,0.2004366209,0.0503381585,0.9496532825,0.053006881,0.1500984624
2.5114780114,0.4482549386,0.6018280887,0.3981719113,1.5114780114,0.2355093935
2.0844466855,0.0993896494,0.5202563793,0.4797436207,1.0844466855,0.4215598749
2.922356154,0.1987660225,0.6578311643,0.342212197,1.922290234,2.0961316152
0.9044867142,0.6471031655,2.9904e-06,0.9999966939,2.9904e-06,0.6471001751
2.3184482324,0.517467069,0.5686770202,0.4313229798,1.3184482324,0.0818585131
1.6203421322,0.5279571888,0.3828463877,0.6171536123,0.6203421322,0.1451108011
2.1155489443,0.3463374386,0.5273094472,0.4726905528,1.1155489443,0.1824189077
2.7963898386,0.8632309024,0.6423960686,0.3576039314,1.7963898386,1.0213271137
2.4843873124,0.1459629617,0.5974862716,0.4025137284,1.4843873124,0.5370604617
1.6147625649,0.5484022239,0.380713907,0.619286093,0.6147625649,0.167688317
2.0475287014,0.7365104168,0.5116063578,0.4883936422,1.0475287014,0.4535936191
1.530272764,0.2633975297,0.346521729,0.653478271,0.530272764,0.0831241993
0.2122818465,0.2551310975,0.0,1.0,0.0,0.2551310975
0.2684097989,0.625718028,0.0,1.0,0.0,0.625718028
2.8227350776,0.3622962923,0.6457336687,0.3542663312,1.8227350777,0.3566519484
0.0492580786,0.6301534142,0.0,1.0,0.0,0.6301534142
1.8732513785,0.6813881718,0.4661688167,0.5338311833,0.8732513785,0.3341974924
0.8988149852,0.7166387553,1.6098e-06,0.999998209,1.6098e-06,0.7166371456
0.8508383445,0.6697792491,9e-09,0.9999999894,9e-09,0.6697792401
1.4009908344,0.7967959225,0.286219456,0.713780544,0.4009908344,0.629340417
0.2087866825,0.8905953257,0.0,1.0,0.0,0.8905953257
1.6690291615,0.4958653832,0.4008492943,0.5991507057,0.6690291615,0.0950160889
0.5110339463,0.4338561945,0.0,1.0,0.0,0.4338561945
0.3107234373,0.0267874058,0.0,1.0,0.0,0.0267874058
2.3098568395,0.0731749956,0.5670727368,0.4329272632,1.3098568395,0.5239320926
0.9836737198,0.0525933234,0.0027796613,0.9971661734,0.0027875607,0.0498136622
0.6695816814,0.423520163,0.0,1.0,0.0,0.423520163
2.3046837932,0.2838265785,0.566100997,0.433899003,1.3046837932,0.3050123614
1.1305442943,0.1679674767,0.1154703335,0.8845296622,0.1305443316,0.0524971432
2.5043540309,0.3746144426,0.6006954338,0.3993045662,1.5043540309,0.2528958941
2.3942966103,0.0792016872,0.5823408029,0.4176591971,1.3942966103,0.5443723322
0.3043795281,0.140810329,0.0,1.0,0.0,0.140810329
1.542142511,0.6869546629,0.3515514987,0.6484485013,0.542142511,0.3752369781
0.4613826819,0.9320983296,0.0,1.0,0.0,0.9320983296
2.9953778165,0.0056394077,0.6530757483,0.3211923874,2.0332852646,4.1791451694
2.7190040083,0.4200478482,0.6322182693,0.3677817307,1.7190040083,0.4359275922
0.7521971344,0.3234307701,0.0,1.0,0.0,0.3234307701
1.7894219841,0.4916380656,0.441160325,0.558839675,0.7894219841,0.0504777406
0.6152201782,0.4108431812,0.0,1.0,0.0,0.4108431812
1.2956229015,0.2873177024,0.2281704817,0.7718295183,0.2956229015,0.0591472208
0.2439387986,0.3699905345,0.0,1.0,0.0,0.3699905345
1.7732006091,0.4314577328,0.4360480169,0.5639519831,0.7732006091,0.004590284
0.4500340541,0.0888535035,0.0,1.0,0.0,0.0888535035
2.897281329,0.6809674451,0.6548493603,0.3451517314,1.8972796618,0.4923875841
2.3061470626,0.3668114725,0.5663763096,0.4336236904,1.3061470626,0.2207287582
2.4433628694,0.2129669587,0.5907280034,0.4092719966,1.4433628694,0.37818271
2.6571132399,0.4768876002,0.6236517191,0.3763482809,1.6571132399,0.3883992471
2.6561159896,0.413042523,0.6235104175,0.3764895825,1.6561159896,0.3333345346
0.7766130113,0.6101590944,0.0,1.0,0.0,0.6101590944
2.7279525224,0.0675719238,0.6334247052,0.3665752948,1.7279525224,0.6750683701
0.2500936042,0.4415637721,0.0,1.0,0.0,0.4415637721
0.6320836947,0.7117965504,0.0,1.0,0.0,0.7117965504
0.7997416008,0.1714156473,0.0,1.0,0.0,0.1714156473
2.958779437,0.4082160055,0.6613581046,0.3372854116,1.9608262967,2.5089123665
2.8308766654,0.0673309439,0.6467525364,0.3532474622,1.8308766676,1.0672195994
0.7872532672,0.1759779948,0.0,1.0,0.0,0.1759779948
2.4381887661,0.2619186391,0.5898594834,0.4101405166,1.4381887661,0.3930769688
1.8125359047,0.0829499015,0.4482867912,0.5517132088,0.8125359047,0.3653368897
2.1217415449,0.9820626574,0.5286890609,0.4713109391,1.1217415449,1.4387134657
0.0911025226,0.6744226861,0.0,1.0,0.0,0.6744226861
0.2679043859,0.3520948124,0.0,1.0,0.0,0.3520948124
2.9985620416,0.1520039216,0.6853062362,0.3535246032,1.9384965858,6.0664846994
0.6204305933,0.9142507507,0.0,1.0,0.0,0.9142507507
0.5271470107,0.3208480909,0.0,1.0,0.0,0.3208480909
2.8814446882,0.311886244,0.6529519831,0.3470482652,1.881444308,0.8072954818
2.8312014489,0.3998140832,0.6467930597,0.3532069395,1.8312014501,0.6456558741
2.4969280806,0.3737220248,0.5995078882,0.4004921118,1.4969280806,0.2537153111
2.7615709025,0.5932768864,0.6378872622,0.3621127377,1.7615709025,0.2925316743
2.056301917,0.2092024557,0.5136900901,0.4863099099,1.056301917,0.304773642
1.0371461101,0.2513111931,0.0364721695,0.9635020029,0.0378537558,0.2148390236
2.2495044311,0.0053211111,0.5554576438,0.4445423562,1.2495044311,0.5562661598
2.5912118477,0.7988190917,0.6140801838,0.3859198162,1.5912118477,0.6586348708
1.3579447888,0.9280914423,0.2635930354,0.7364069646,0.3579447888,1.0104322075
0.1406917506,0.5920817178,0.0,1.0,0.0,0.5920817178
1.0778540729,0.4965201706,0.0722460174,0.9277526827,0.0778720652,0.4242741532
1.7759280758,0.3286303714,0.4369141332,0.5630858668,0.7759280758,0.1082837618
2.0725535288,0.0444024961,0.5175034149,0.4824965851,1.0725535288,0.4742957327
0.1533803398,0.4264643695,0.0,1.0,0.0,0.4264643695
0.5016391458,0.4238696227,0.0,1.0,0.0,0.4238696227
0.2215395463,0.4692548006,0.0,1.0,0.0,0.4692548006
0.1493410613,0.5085373238,0.0,1.0,0.0,0.5085373238
2.6713085817,0.6891824377,0.625651635,0.374348365,1.6713085817,0.3497263102
0.9509726094,0.1182759223,0.0002220734,0.9997664231,0.0002221253,0.118053849
0.8375115916,0.5972617748,2e-09,0.9999999976,2e-09,0.5972617728
0.1889301087,0.3369820776,0.0,1.0,0.0,0.3369820776
1.6002488027,0.7714404922,0.3750971734,0.6249028266,0.6002488027,0.5822257384
0.9844456616,0.5992444479,0.0037140948,0.9962128799,0.003728214,0.5955303531
